법정동코드,기준연월,시도명,시군구명,읍면동명,계
5011025924,2024-12-31,제주특별자치도,제주시,조천읍,7290
5011025925,2024-12-31,제주특별자치도,제주시,조천읍,620
5011025926,2024-12-31,제주특별자치도,제주시,조천읍,1678
5011025927,2024-12-31,제주특별자치도,제주시,조천읍,1504
5011025928,2024-12-31,제주특별자치도,제주시,조천읍,868
5011025929,2024-12-31,제주특별자치도,제주시,조천읍,441
5011025930,2024-12-31,제주특별자치도,제주시,조천읍,1962
5011031021,2024-12-31,제주특별자치도,제주시,한경면,841
5011031022,2024-12-31,제주특별자치도,제주시,한경면,490
5011031023,2024-12-31,제주특별자치도,제주시,한경면,1965
5011031024,2024-12-31,제주특별자치도,제주시,한경면,688
5011031025,2024-12-31,제주특별자치도,제주시,한경면,290
5011031026,2024-12-31,제주특별자치도,제주시,한경면,971
5011031027,2024-12-31,제주특별자치도,제주시,한경면,388
5011031028,2024-12-31,제주특별자치도,제주시,한경면,720
5011031029,2024-12-31,제주특별자치도,제주시,한경면,304
5011031030,2024-12-31,제주특별자치도,제주시,한경면,1384
5011031031,2024-12-31,제주특별자치도,제주시,한경면,668
5011031032,2024-12-31,제주특별자치도,제주시,한경면,452
5011031033,2024-12-31,제주특별자치도,제주시,한경면,400
5011032021,2024-12-31,제주특별자치도,제주시,추자면,592
5011032022,2024-12-31,제주특별자치도,제주시,추자면,313
5011032023,2024-12-31,제주특별자치도,제주시,추자면,159
5011032024,2024-12-31,제주특별자치도,제주시,추자면,137
5011032025,2024-12-31,제주특별자치도,제주시,추자면,353
5011033022,2024-12-31,제주특별자치도,제주시,우도면,405
5011033023,2024-12-31,제주특별자치도,제주시,우도면,315
5011033024,2024-12-31,제주특별자치도,제주시,우도면,408
5011033025,2024-12-31,제주특별자치도,제주시,우도면,444
5013010100,2024-12-31,제주특별자치도,서귀포시,서귀동,9986
5013010200,2024-12-31,제주특별자치도,서귀포시,법환동,4805
5013010300,2024-12-31,제주특별자치도,서귀포시,서호동,7540
5013010400,2024-12-31,제주특별자치도,서귀포시,호근동,2737
5013010500,2024-12-31,제주특별자치도,서귀포시,동홍동,22883
5013010600,2024-12-31,제주특별자치도,서귀포시,서홍동,11442
5013010700,2024-12-31,제주특별자치도,서귀포시,상효동,1292
5013010800,2024-12-31,제주특별자치도,서귀포시,하효동,2840
5013010900,2024-12-31,제주특별자치도,서귀포시,신효동,2502
5013011000,2024-12-31,제주특별자치도,서귀포시,보목동,2020
5013011100,2024-12-31,제주특별자치도,서귀포시,토평동,3943
5013011200,2024-12-31,제주특별자치도,서귀포시,중문동,8071
5013011300,2024-12-31,제주특별자치도,서귀포시,회수동,581
5013011400,2024-12-31,제주특별자치도,서귀포시,대포동,2259
5013011500,2024-12-31,제주특별자치도,서귀포시,월평동,513
5013011600,2024-12-31,제주특별자치도,서귀포시,강정동,12300
5013011700,2024-12-31,제주특별자치도,서귀포시,도순동,882
5013011800,2024-12-31,제주특별자치도,서귀포시,하원동,1336
5013011900,2024-12-31,제주특별자치도,서귀포시,색달동,1251
5013012000,2024-12-31,제주특별자치도,서귀포시,상예동,1369
5013012100,2024-12-31,제주특별자치도,서귀포시,하예동,1192
5013012200,2024-12-31,제주특별자치도,서귀포시,영남동,15
5013025021,2024-12-31,제주특별자치도,서귀포시,대정읍,3742
5013025022,2024-12-31,제주특별자치도,서귀포시,대정읍,5521
5013025023,2024-12-31,제주특별자치도,서귀포시,대정읍,816
5013025024,2024-12-31,제주특별자치도,서귀포시,대정읍,462
5013025025,2024-12-31,제주특별자치도,서귀포시,대정읍,826
5013025026,2024-12-31,제주특별자치도,서귀포시,대정읍,293
5013025027,2024-12-31,제주특별자치도,서귀포시,대정읍,431
5013025028,2024-12-31,제주특별자치도,서귀포시,대정읍,736
5013025029,2024-12-31,제주특별자치도,서귀포시,대정읍,4876
5013025030,2024-12-31,제주특별자치도,서귀포시,대정읍,1664
5013025031,2024-12-31,제주특별자치도,서귀포시,대정읍,1189
5013025032,2024-12-31,제주특별자치도,서귀포시,대정읍,616
5013025033,2024-12-31,제주특별자치도,서귀포시,대정읍,834
5013025321,2024-12-31,제주특별자치도,서귀포시,남원읍,4884
5013025322,2024-12-31,제주특별자치도,서귀포시,남원읍,2380
5013025323,2024-12-31,제주특별자치도,서귀포시,남원읍,448
5013025324,2024-12-31,제주특별자치도,서귀포시,남원읍,410
5013025325,2024-12-31,제주특별자치도,서귀포시,남원읍,1109
5013025326,2024-12-31,제주특별자치도,서귀포시,남원읍,1345
5013025327,2024-12-31,제주특별자치도,서귀포시,남원읍,4284
5013025328,2024-12-31,제주특별자치도,서귀포시,남원읍,1525
5013025329,2024-12-31,제주특별자치도,서귀포시,남원읍,1739
5013025901,2024-12-31,제주특별자치도,서귀포시,성산읍,796
5013025921,2024-12-31,제주특별자치도,서귀포시,성산읍,1552
5013025922,2024-12-31,제주특별자치도,서귀포시,성산읍,1230
5013025923,2024-12-31,제주특별자치도,서귀포시,성산읍,1002
5013025924,2024-12-31,제주특별자치도,서귀포시,성산읍,3852
5013025925,2024-12-31,제주특별자치도,서귀포시,성산읍,1401
5013025926,2024-12-31,제주특별자치도,서귀포시,성산읍,1359
5013025927,2024-12-31,제주특별자치도,서귀포시,성산읍,1181
5013025928,2024-12-31,제주특별자치도,서귀포시,성산읍,686
5013025929,2024-12-31,제주특별자치도,서귀포시,성산읍,731
5013025930,2024-12-31,제주특별자치도,서귀포시,성산읍,647
5013025931,2024-12-31,제주특별자치도,서귀포시,성산읍,557
5013031001,2024-12-31,제주특별자치도,서귀포시,안덕면,622
5013031021,2024-12-31,제주특별자치도,서귀포시,안덕면,3084
5013031022,2024-12-31,제주특별자치도,서귀포시,안덕면,599
5013031023,2024-12-31,제주특별자치도,서귀포시,안덕면,798
5013031024,2024-12-31,제주특별자치도,서귀포시,안덕면,524
5013031025,2024-12-31,제주특별자치도,서귀포시,안덕면,2567
5013031026,2024-12-31,제주특별자치도,서귀포시,안덕면,1265
5013031027,2024-12-31,제주특별자치도,서귀포시,안덕면,1934
5013031028,2024-12-31,제주특별자치도,서귀포시,안덕면,747
5013031029,2024-12-31,제주특별자치도,서귀포시,안덕면,89
5013031030,2024-12-31,제주특별자치도,서귀포시,안덕면,146
5013032021,2024-12-31,제주특별자치도,서귀포시,표선면,5945
5013032022,2024-12-31,제주특별자치도,서귀포시,표선면,1383
5013032023,2024-12-31,제주특별자치도,서귀포시,표선면,1450
5013032024,2024-12-31,제주특별자치도,서귀포시,표선면,1381
5013032025,2024-12-31,제주특별자치도,서귀포시,표선면,1583
5013032026,2024-12-31,제주특별자치도,서귀포시,표선면,1020
5111010100,2024-12-31,강원특별자치도,춘천시,봉의동,216
5111010200,2024-12-31,강원특별자치도,춘천시,요선동,1262
5111010300,2024-12-31,강원특별자치도,춘천시,낙원동,270
5111010400,2024-12-31,강원특별자치도,춘천시,중앙로1가,64
5111010500,2024-12-31,강원특별자치도,춘천시,중앙로2가,106
5111010600,2024-12-31,강원특별자치도,춘천시,중앙로3가,233
5111010700,2024-12-31,강원특별자치도,춘천시,옥천동,800
5111010800,2024-12-31,강원특별자치도,춘천시,조양동,939
5111010900,2024-12-31,강원특별자치도,춘천시,죽림동,735
5111011000,2024-12-31,강원특별자치도,춘천시,운교동,1577
5111011100,2024-12-31,강원특별자치도,춘천시,약사동,4348
5111011200,2024-12-31,강원특별자치도,춘천시,효자동,21047
5111011300,2024-12-31,강원특별자치도,춘천시,소양로1가,918
5111011400,2024-12-31,강원특별자치도,춘천시,소양로2가,5669
5111011500,2024-12-31,강원특별자치도,춘천시,소양로3가,230
5111011600,2024-12-31,강원특별자치도,춘천시,소양로4가,340
5111011700,2024-12-31,강원특별자치도,춘천시,근화동,8052
5111011800,2024-12-31,강원특별자치도,춘천시,우두동,18353
5111011900,2024-12-31,강원특별자치도,춘천시,사농동,6360
5111012000,2024-12-31,강원특별자치도,춘천시,후평동,44704
5111012100,2024-12-31,강원특별자치도,춘천시,온의동,17649
5111012200,2024-12-31,강원특별자치도,춘천시,교동,3838
5111012300,2024-12-31,강원특별자치도,춘천시,퇴계동,46822
5111012400,2024-12-31,강원특별자치도,춘천시,석사동,33251
5111012500,2024-12-31,강원특별자치도,춘천시,삼천동,3119
5111012600,2024-12-31,강원특별자치도,춘천시,칠전동,4494
5111012700,2024-12-31,강원특별자치도,춘천시,송암동,210
5111012800,2024-12-31,강원특별자치도,춘천시,신동,843
5111012900,2024-12-31,강원특별자치도,춘천시,중도동,57
5111025021,2024-12-31,강원특별자치도,춘천시,신북읍,1690
5111025022,2024-12-31,강원특별자치도,춘천시,신북읍,2330
5111025023,2024-12-31,강원특별자치도,춘천시,신북읍,593
5111025024,2024-12-31,강원특별자치도,춘천시,신북읍,906
5111025025,2024-12-31,강원특별자치도,춘천시,신북읍,620
5111025026,2024-12-31,강원특별자치도,춘천시,신북읍,505
5111025027,2024-12-31,강원특별자치도,춘천시,신북읍,447
5111031021,2024-12-31,강원특별자치도,춘천시,동면,1029
5111031022,2024-12-31,강원특별자치도,춘천시,동면,7568
5111031023,2024-12-31,강원특별자치도,춘천시,동면,9416
5111031024,2024-12-31,강원특별자치도,춘천시,동면,396
5111031025,2024-12-31,강원특별자치도,춘천시,동면,248
5111031026,2024-12-31,강원특별자치도,춘천시,동면,8
5111031027,2024-12-31,강원특별자치도,춘천시,동면,86
5111031028,2024-12-31,강원특별자치도,춘천시,동면,42
5111031029,2024-12-31,강원특별자치도,춘천시,동면,26
5111031030,2024-12-31,강원특별자치도,춘천시,동면,146
5111032021,2024-12-31,강원특별자치도,춘천시,동산면,327
5111032022,2024-12-31,강원특별자치도,춘천시,동산면,226
5111032023,2024-12-31,강원특별자치도,춘천시,동산면,513
5111032024,2024-12-31,강원특별자치도,춘천시,동산면,290
5111033021,2024-12-31,강원특별자치도,춘천시,신동면,180
5111033022,2024-12-31,강원특별자치도,춘천시,신동면,537
5111033023,2024-12-31,강원특별자치도,춘천시,신동면,218
5111033024,2024-12-31,강원특별자치도,춘천시,신동면,957
5111033025,2024-12-31,강원특별자치도,춘천시,신동면,670
5111034021,2024-12-31,강원특별자치도,춘천시,남면,45
5111034022,2024-12-31,강원특별자치도,춘천시,남면,109
5111034023,2024-12-31,강원특별자치도,춘천시,남면,259
5111034024,2024-12-31,강원특별자치도,춘천시,남면,213
5111034025,2024-12-31,강원특별자치도,춘천시,남면,164
5111034026,2024-12-31,강원특별자치도,춘천시,남면,113
5111034027,2024-12-31,강원특별자치도,춘천시,남면,147
5111035021,2024-12-31,강원특별자치도,춘천시,서면,161
5111035022,2024-12-31,강원특별자치도,춘천시,서면,451
5111035023,2024-12-31,강원특별자치도,춘천시,서면,372
5111035024,2024-12-31,강원특별자치도,춘천시,서면,366
5111035025,2024-12-31,강원특별자치도,춘천시,서면,235
5111035026,2024-12-31,강원특별자치도,춘천시,서면,358
5111035027,2024-12-31,강원특별자치도,춘천시,서면,459
5111035028,2024-12-31,강원특별자치도,춘천시,서면,432
5111035029,2024-12-31,강원특별자치도,춘천시,서면,402
5111035030,2024-12-31,강원특별자치도,춘천시,서면,368
5111036021,2024-12-31,강원특별자치도,춘천시,사북면,201
5111036022,2024-12-31,강원특별자치도,춘천시,사북면,329
5111036023,2024-12-31,강원특별자치도,춘천시,사북면,397
5111036024,2024-12-31,강원특별자치도,춘천시,사북면,52
5111036025,2024-12-31,강원특별자치도,춘천시,사북면,163
5111036026,2024-12-31,강원특별자치도,춘천시,사북면,376
5111036027,2024-12-31,강원특별자치도,춘천시,사북면,270
5111036028,2024-12-31,강원특별자치도,춘천시,사북면,271
5111036029,2024-12-31,강원특별자치도,춘천시,사북면,223
5111036030,2024-12-31,강원특별자치도,춘천시,사북면,69
5111038021,2024-12-31,강원특별자치도,춘천시,북산면,19
5111038022,2024-12-31,강원특별자치도,춘천시,북산면,70
5111038023,2024-12-31,강원특별자치도,춘천시,북산면,53
5111038024,2024-12-31,강원특별자치도,춘천시,북산면,359
5111038025,2024-12-31,강원특별자치도,춘천시,북산면,199
5111038026,2024-12-31,강원특별자치도,춘천시,북산면,103
5111038027,2024-12-31,강원특별자치도,춘천시,북산면,102
5111038028,2024-12-31,강원특별자치도,춘천시,북산면,12
5111038029,2024-12-31,강원특별자치도,춘천시,북산면,15
5111038030,2024-12-31,강원특별자치도,춘천시,북산면,13
5111039021,2024-12-31,강원특별자치도,춘천시,동내면,10769
5111039022,2024-12-31,강원특별자치도,춘천시,동내면,1717
5111039023,2024-12-31,강원특별자치도,춘천시,동내면,897
5111039024,2024-12-31,강원특별자치도,춘천시,동내면,1254
5111039025,2024-12-31,강원특별자치도,춘천시,동내면,3751
5111040022,2024-12-31,강원특별자치도,춘천시,남산면,452
5111040023,2024-12-31,강원특별자치도,춘천시,남산면,122
5111040024,2024-12-31,강원특별자치도,춘천시,남산면,226
5111040025,2024-12-31,강원특별자치도,춘천시,남산면,684
5111040026,2024-12-31,강원특별자치도,춘천시,남산면,448
5111040027,2024-12-31,강원특별자치도,춘천시,남산면,429
5111040028,2024-12-31,강원특별자치도,춘천시,남산면,289
5111040029,2024-12-31,강원특별자치도,춘천시,남산면,264
5111040030,2024-12-31,강원특별자치도,춘천시,남산면,151
5111040031,2024-12-31,강원특별자치도,춘천시,남산면,186
5113010100,2024-12-31,강원특별자치도,원주시,중앙동,568
5113010200,2024-12-31,강원특별자치도,원주시,평원동,580
5113010300,2024-12-31,강원특별자치도,원주시,원동,3713
5113010400,2024-12-31,강원특별자치도,원주시,인동,115
5113010500,2024-12-31,강원특별자치도,원주시,개운동,11987
5113010600,2024-12-31,강원특별자치도,원주시,명륜동,26141
5113010700,2024-12-31,강원특별자치도,원주시,단구동,42666
5113010800,2024-12-31,강원특별자치도,원주시,일산동,8189
5113010900,2024-12-31,강원특별자치도,원주시,학성동,5344
5113011000,2024-12-31,강원특별자치도,원주시,단계동,32062
5113011100,2024-12-31,강원특별자치도,원주시,우산동,13051
5113011200,2024-12-31,강원특별자치도,원주시,태장동,35916
5113011300,2024-12-31,강원특별자치도,원주시,봉산동,7353
5113011400,2024-12-31,강원특별자치도,원주시,행구동,8686
5113011500,2024-12-31,강원특별자치도,원주시,무실동,32097
5113011600,2024-12-31,강원특별자치도,원주시,관설동,10419
5113011700,2024-12-31,강원특별자치도,원주시,반곡동,36760
5113011800,2024-12-31,강원특별자치도,원주시,가현동,641
5113025000,2024-12-31,강원특별자치도,원주시,문막읍,12
5113025021,2024-12-31,강원특별자치도,원주시,문막읍,661
5113025022,2024-12-31,강원특별자치도,원주시,문막읍,6088
5113025023,2024-12-31,강원특별자치도,원주시,문막읍,313
5113025024,2024-12-31,강원특별자치도,원주시,문막읍,400
5113025025,2024-12-31,강원특별자치도,원주시,문막읍,482
5113025026,2024-12-31,강원특별자치도,원주시,문막읍,7476
5113025027,2024-12-31,강원특별자치도,원주시,문막읍,419
5113025028,2024-12-31,강원특별자치도,원주시,문막읍,637
5113025029,2024-12-31,강원특별자치도,원주시,문막읍,702
5113025030,2024-12-31,강원특별자치도,원주시,문막읍,79
5113031021,2024-12-31,강원특별자치도,원주시,소초면,828
5113031022,2024-12-31,강원특별자치도,원주시,소초면,1035
5113031023,2024-12-31,강원특별자치도,원주시,소초면,2649
5113031024,2024-12-31,강원특별자치도,원주시,소초면,1501
5113031025,2024-12-31,강원특별자치도,원주시,소초면,767
5113031026,2024-12-31,강원특별자치도,원주시,소초면,477
5113031027,2024-12-31,강원특별자치도,원주시,소초면,385
5113031028,2024-12-31,강원특별자치도,원주시,소초면,443
5113032021,2024-12-31,강원특별자치도,원주시,호저면,642
5113032022,2024-12-31,강원특별자치도,원주시,호저면,236
5113032023,2024-12-31,강원특별자치도,원주시,호저면,235
5113032024,2024-12-31,강원특별자치도,원주시,호저면,320
5113032025,2024-12-31,강원특별자치도,원주시,호저면,954
5113032026,2024-12-31,강원특별자치도,원주시,호저면,225
5113032027,2024-12-31,강원특별자치도,원주시,호저면,291
5113032028,2024-12-31,강원특별자치도,원주시,호저면,88
5113032029,2024-12-31,강원특별자치도,원주시,호저면,134
5113032030,2024-12-31,강원특별자치도,원주시,호저면,221
5113033021,2024-12-31,강원특별자치도,원주시,지정면,616
5113033022,2024-12-31,강원특별자치도,원주시,지정면,398
5113033023,2024-12-31,강원특별자치도,원주시,지정면,30118
5113033024,2024-12-31,강원특별자치도,원주시,지정면,333
5113033025,2024-12-31,강원특별자치도,원주시,지정면,709
5113033026,2024-12-31,강원특별자치도,원주시,지정면,362
5113033027,2024-12-31,강원특별자치도,원주시,지정면,225
5113035021,2024-12-31,강원특별자치도,원주시,부론면,604
5113035022,2024-12-31,강원특별자치도,원주시,부론면,349
5113035023,2024-12-31,강원특별자치도,원주시,부론면,328
5113035024,2024-12-31,강원특별자치도,원주시,부론면,220
5113035025,2024-12-31,강원특별자치도,원주시,부론면,308
5113035026,2024-12-31,강원특별자치도,원주시,부론면,317
5113036021,2024-12-31,강원특별자치도,원주시,귀래면,588
5113036022,2024-12-31,강원특별자치도,원주시,귀래면,564
5113036023,2024-12-31,강원특별자치도,원주시,귀래면,473
5113036024,2024-12-31,강원특별자치도,원주시,귀래면,237
5113036025,2024-12-31,강원특별자치도,원주시,귀래면,237
5113037021,2024-12-31,강원특별자치도,원주시,흥업면,5619
5113037022,2024-12-31,강원특별자치도,원주시,흥업면,2080
5113037023,2024-12-31,강원특별자치도,원주시,흥업면,884
5113037024,2024-12-31,강원특별자치도,원주시,흥업면,974
5113038021,2024-12-31,강원특별자치도,원주시,판부면,687
5113038022,2024-12-31,강원특별자치도,원주시,판부면,6236
5113038023,2024-12-31,강원특별자치도,원주시,판부면,128
5113039021,2024-12-31,강원특별자치도,원주시,신림면,904
5113039022,2024-12-31,강원특별자치도,원주시,신림면,288
5113039023,2024-12-31,강원특별자치도,원주시,신림면,399
5113039024,2024-12-31,강원특별자치도,원주시,신림면,583
5113039025,2024-12-31,강원특별자치도,원주시,신림면,504
5113039026,2024-12-31,강원특별자치도,원주시,신림면,587
5113039027,2024-12-31,강원특별자치도,원주시,신림면,317
5115010100,2024-12-31,강원특별자치도,강릉시,홍제동,14365
5115010200,2024-12-31,강원특별자치도,강릉시,남문동,905
5115010300,2024-12-31,강원특별자치도,강릉시,명주동,312
5115010400,2024-12-31,강원특별자치도,강릉시,성내동,54
5115010500,2024-12-31,강원특별자치도,강릉시,임당동,1398
5115010600,2024-12-31,강원특별자치도,강릉시,금학동,189
5115010700,2024-12-31,강원특별자치도,강릉시,용강동,475
5115010800,2024-12-31,강원특별자치도,강릉시,성남동,978
5115010900,2024-12-31,강원특별자치도,강릉시,옥천동,3051
5115011000,2024-12-31,강원특별자치도,강릉시,교동,34222
5115011100,2024-12-31,강원특별자치도,강릉시,포남동,22145
5115011200,2024-12-31,강원특별자치도,강릉시,초당동,4128
5115011300,2024-12-31,강원특별자치도,강릉시,강문동,228
5115011400,2024-12-31,강원특별자치도,강릉시,송정동,6698
5115011500,2024-12-31,강원특별자치도,강릉시,견소동,2691
5115011600,2024-12-31,강원특별자치도,강릉시,내곡동,11787
5115011700,2024-12-31,강원특별자치도,강릉시,회산동,6594
5115011800,2024-12-31,강원특별자치도,강릉시,장현동,193
5115011900,2024-12-31,강원특별자치도,강릉시,박월동,322
5115012000,2024-12-31,강원특별자치도,강릉시,담산동,227
5115012100,2024-12-31,강원특별자치도,강릉시,노암동,14169
5115012200,2024-12-31,강원특별자치도,강릉시,유산동,553
5115012300,2024-12-31,강원특별자치도,강릉시,월호평동,325
5115012400,2024-12-31,강원특별자치도,강릉시,신석동,271
5115012500,2024-12-31,강원특별자치도,강릉시,입암동,24735
5115012600,2024-12-31,강원특별자치도,강릉시,청량동,215
5115012700,2024-12-31,강원특별자치도,강릉시,두산동,281
5115012800,2024-12-31,강원특별자치도,강릉시,학동,463
5115012900,2024-12-31,강원특별자치도,강릉시,병산동,410
5115013000,2024-12-31,강원특별자치도,강릉시,남항진동,638
5115013100,2024-12-31,강원특별자치도,강릉시,유천동,6147
5115013200,2024-12-31,강원특별자치도,강릉시,지변동,1707
5115013300,2024-12-31,강원특별자치도,강릉시,죽헌동,349
5115013400,2024-12-31,강원특별자치도,강릉시,대전동,557
5115013500,2024-12-31,강원특별자치도,강릉시,운정동,160
5115013600,2024-12-31,강원특별자치도,강릉시,난곡동,522
5115013700,2024-12-31,강원특별자치도,강릉시,저동,1100
5115013800,2024-12-31,강원특별자치도,강릉시,안현동,527
5115013900,2024-12-31,강원특별자치도,강릉시,운산동,284
5115025021,2024-12-31,강원특별자치도,강릉시,주문진읍,5037
5115025022,2024-12-31,강원특별자치도,강릉시,주문진읍,9287
5115025023,2024-12-31,강원특별자치도,강릉시,주문진읍,477
5115025024,2024-12-31,강원특별자치도,강릉시,주문진읍,202
5115025025,2024-12-31,강원특별자치도,강릉시,주문진읍,432
5115031021,2024-12-31,강원특별자치도,강릉시,성산면,369
5115031022,2024-12-31,강원특별자치도,강릉시,성산면,312
5115031023,2024-12-31,강원특별자치도,강릉시,성산면,449
5115031024,2024-12-31,강원특별자치도,강릉시,성산면,681
5115031025,2024-12-31,강원특별자치도,강릉시,성산면,306
5115031026,2024-12-31,강원특별자치도,강릉시,성산면,430
5115031027,2024-12-31,강원특별자치도,강릉시,성산면,324
5115031028,2024-12-31,강원특별자치도,강릉시,성산면,136
5115031029,2024-12-31,강원특별자치도,강릉시,성산면,406
5115032021,2024-12-31,강원특별자치도,강릉시,왕산면,341
5115032022,2024-12-31,강원특별자치도,강릉시,왕산면,250
5115032023,2024-12-31,강원특별자치도,강릉시,왕산면,200
5115032024,2024-12-31,강원특별자치도,강릉시,왕산면,248
5115032025,2024-12-31,강원특별자치도,강릉시,왕산면,92
5115032026,2024-12-31,강원특별자치도,강릉시,왕산면,378
5115033021,2024-12-31,강원특별자치도,강릉시,구정면,931
5115033022,2024-12-31,강원특별자치도,강릉시,구정면,1015
5115033023,2024-12-31,강원특별자치도,강릉시,구정면,400
5115033024,2024-12-31,강원특별자치도,강릉시,구정면,363
5115033025,2024-12-31,강원특별자치도,강릉시,구정면,630
5115033026,2024-12-31,강원특별자치도,강릉시,구정면,160
5115033027,2024-12-31,강원특별자치도,강릉시,구정면,646
5115034021,2024-12-31,강원특별자치도,강릉시,강동면,360
5115034022,2024-12-31,강원특별자치도,강릉시,강동면,557
5115034023,2024-12-31,강원특별자치도,강릉시,강동면,335
5115034024,2024-12-31,강원특별자치도,강릉시,강동면,388
5115034025,2024-12-31,강원특별자치도,강릉시,강동면,250
5115034026,2024-12-31,강원특별자치도,강릉시,강동면,427
5115034028,2024-12-31,강원특별자치도,강릉시,강동면,626
5115034029,2024-12-31,강원특별자치도,강릉시,강동면,178
5115034030,2024-12-31,강원특별자치도,강릉시,강동면,344
5115034031,2024-12-31,강원특별자치도,강릉시,강동면,329
5115035021,2024-12-31,강원특별자치도,강릉시,옥계면,1248
5115035022,2024-12-31,강원특별자치도,강릉시,옥계면,179
5115035023,2024-12-31,강원특별자치도,강릉시,옥계면,248
5115035024,2024-12-31,강원특별자치도,강릉시,옥계면,74
5115035026,2024-12-31,강원특별자치도,강릉시,옥계면,365
5115035027,2024-12-31,강원특별자치도,강릉시,옥계면,122
5115035028,2024-12-31,강원특별자치도,강릉시,옥계면,256
5115035029,2024-12-31,강원특별자치도,강릉시,옥계면,547
5115035030,2024-12-31,강원특별자치도,강릉시,옥계면,251
5115036021,2024-12-31,강원특별자치도,강릉시,사천면,343
5115036022,2024-12-31,강원특별자치도,강릉시,사천면,813
5115036023,2024-12-31,강원특별자치도,강릉시,사천면,571
5115036024,2024-12-31,강원특별자치도,강릉시,사천면,598
5115036025,2024-12-31,강원특별자치도,강릉시,사천면,1368
5115036026,2024-12-31,강원특별자치도,강릉시,사천면,394
5115036027,2024-12-31,강원특별자치도,강릉시,사천면,623
5115036028,2024-12-31,강원특별자치도,강릉시,사천면,266
5115036029,2024-12-31,강원특별자치도,강릉시,사천면,359
5115037021,2024-12-31,강원특별자치도,강릉시,연곡면,410
5115037022,2024-12-31,강원특별자치도,강릉시,연곡면,3591
5115037023,2024-12-31,강원특별자치도,강릉시,연곡면,468
5115037024,2024-12-31,강원특별자치도,강릉시,연곡면,392
5115037025,2024-12-31,강원특별자치도,강릉시,연곡면,277
5115037026,2024-12-31,강원특별자치도,강릉시,연곡면,216
5115037027,2024-12-31,강원특별자치도,강릉시,연곡면,135
5115037028,2024-12-31,강원특별자치도,강릉시,연곡면,606
5115037029,2024-12-31,강원특별자치도,강릉시,연곡면,340
5117010100,2024-12-31,강원특별자치도,동해시,천곡동,21792
5117010200,2024-12-31,강원특별자치도,동해시,평릉동,7220
5117010300,2024-12-31,강원특별자치도,동해시,송정동,1881
5117010400,2024-12-31,강원특별자치도,동해시,용정동,1607
5117010500,2024-12-31,강원특별자치도,동해시,지흥동,459
5117010600,2024-12-31,강원특별자치도,동해시,효가동,6004
5117010700,2024-12-31,강원특별자치도,동해시,동회동,9299
5117010800,2024-12-31,강원특별자치도,동해시,나안동,128
5117010900,2024-12-31,강원특별자치도,동해시,쇄운동,5415
5117011000,2024-12-31,강원특별자치도,동해시,부곡동,4653
5117011100,2024-12-31,강원특별자치도,동해시,발한동,9760
5117011200,2024-12-31,강원특별자치도,동해시,북평동,3278
5117011300,2024-12-31,강원특별자치도,동해시,구미동,2005
5117011400,2024-12-31,강원특별자치도,동해시,추암동,99
5117011500,2024-12-31,강원특별자치도,동해시,구호동,73
5117011600,2024-12-31,강원특별자치도,동해시,단봉동,884
5117011700,2024-12-31,강원특별자치도,동해시,지가동,157
5117011800,2024-12-31,강원특별자치도,동해시,이도동,6165
5117011900,2024-12-31,강원특별자치도,동해시,귀운동,85
5117012000,2024-12-31,강원특별자치도,동해시,대구동,255
5117012100,2024-12-31,강원특별자치도,동해시,호현동,62
5117012200,2024-12-31,강원특별자치도,동해시,내동,28
5117012300,2024-12-31,강원특별자치도,동해시,묵호진동,2015
5117012400,2024-12-31,강원특별자치도,동해시,삼화동,329
5117012500,2024-12-31,강원특별자치도,동해시,이기동,28
5117012600,2024-12-31,강원특별자치도,동해시,이로동,1850
5117012700,2024-12-31,강원특별자치도,동해시,어달동,367
5117012800,2024-12-31,강원특별자치도,동해시,대진동,324
5117012900,2024-12-31,강원특별자치도,동해시,망상동,516
5117013000,2024-12-31,강원특별자치도,동해시,심곡동,151
5117013100,2024-12-31,강원특별자치도,동해시,초구동,160
5117013200,2024-12-31,강원특별자치도,동해시,괴란동,132
5117013300,2024-12-31,강원특별자치도,동해시,만우동,214
5117013400,2024-12-31,강원특별자치도,동해시,신흥동,234
5117013500,2024-12-31,강원특별자치도,동해시,비천동,31
5117013600,2024-12-31,강원특별자치도,동해시,달방동,15
5119010100,2024-12-31,강원특별자치도,태백시,황지동,23215
5119010200,2024-12-31,강원특별자치도,태백시,장성동,4382
5119010300,2024-12-31,강원특별자치도,태백시,금천동,140
5119010400,2024-12-31,강원특별자치도,태백시,철암동,1748
5119010500,2024-12-31,강원특별자치도,태백시,문곡동,1398
5119010600,2024-12-31,강원특별자치도,태백시,동점동,711
5119010700,2024-12-31,강원특별자치도,태백시,소도동,1710
5119010800,2024-12-31,강원특별자치도,태백시,혈동,237
5119010900,2024-12-31,강원특별자치도,태백시,화전동,2464
5119011000,2024-12-31,강원특별자치도,태백시,적각동,47
5119011100,2024-12-31,강원특별자치도,태백시,창죽동,92
5119011200,2024-12-31,강원특별자치도,태백시,통동,1258
5119011300,2024-12-31,강원특별자치도,태백시,백산동,137
5119011400,2024-12-31,강원특별자치도,태백시,원동,79
5119011500,2024-12-31,강원특별자치도,태백시,상사미동,98
5119011600,2024-12-31,강원특별자치도,태백시,하사미동,164
5119011700,2024-12-31,강원특별자치도,태백시,조탄동,56
